OTU,5% Sheep Blood,5% Sheep Blood + Amp,5% Sheep Blood + Amp Kan Ery,5% Sheep Blood + Cip,5% Sheep Blood + Crb,5% Sheep Blood + Ery,5% Sheep Blood + Kan,5% Sheep Blood + Neo,5% Sheep Blood + Pen,5% Sheep Blood + Pen Crb Cip,5% Sheep Blood + Van,5% Sheep Blood + Van Amp Ery,A II,AA,BARN,BHI,BHI (strict anaerobes),BHI + Amp,BHI + Amp Kan Ery,BHI + Cip,BHI + Crb,BHI + Ery,BHI + FBS (5%),BHI + FBS (5%) + Amp,BHI + FBS (5%) + Amp Kan Ery,BHI + FBS (5%) + Cip,BHI + FBS (5%) + Crb,BHI + FBS (5%) + Ery,BHI + FBS (5%) + Kan,BHI + FBS (5%) + Neo,BHI + FBS (5%) + Pen,BHI + FBS (5%) + Pen Crb Cip,BHI + FBS (5%) + Van,BHI + FBS (5%) + Van Amp Ery,BHI + Kan,BHI + Neo,BHI + Pen,BHI + Pen Crb Cip,BHI + Van,BHI + Van Amp Ery,BMM - Azo-Galactomannon,BMM - chondroitin sulfate,BMM - Fructose,BMM - glucose,BMM - Inulin,BMM - Mannitol,BMM - Mucin,BMM - Pullulan,BMM - raffinose,BMM - Resistant Starch,BMM - Soluble Starch,BMM - Sorbitol,COR,LB,M-17 Broth,mGAM,mGAM + Amp,mGAM + Amp Kan Ery,mGAM + Cip,mGAM + Crb,mGAM + Ery,mGAM + Kan,mGAM + Pen,mGAM + Pen Crb Cip,mGAM + Van,mGAM + Van Amp Ery,MiPro,MiPro + Amp,MiPro + Amp Kan Ery,MiPro + Cip,MiPro + Crb,MiPro + Ery,MiPro + Kan,MiPro + Neo,MiPro + Pen,MiPro + Pen Crb Cip,MiPro + Van,MiPro + Van Amp Ery,mOs-SRB,MRS,MT10,Mucus,Mucus + Amp,Mucus + Amp Kan Ery,Mucus + Cip,Mucus + Crb,Mucus + Ery,Mucus + Kan,Mucus + Neo,Mucus + Pen,Mucus + Pen Crb Cip,Mucus + Van,Mucus + Van Amp Ery,NCMM - Mannitol,NCMM - Mucin,Postgate,Postgate + Amp,Postgate + Amp Kan Ery,Postgate + Cip,Postgate + Crb,Postgate + Ery,Postgate + Kan,Postgate + Neo,Postgate + Pen,Postgate + Van,Postgate + Van Amp Ery,PYG,R2A - Azo-Galactomannon,R2A - chondroitin sulfate,R2A - Fructose,R2A - glucose,R2A - Inulin,R2A - Mannitol,R2A - Mucin,R2A - Pullulan,R2A - raffinose,R2A - Resistant Starch,R2A - Soluble Starch,R2A - Sorbitol,Reinforced Clostridial Broth,Starting sample 1,Starting sample 2,TGB,TSB,WCA,WHC,WSB,YCFA,YCFA + Amp,YCFA + Cip,YCFA + Crb,YCFA + Ery,YCFA + Kan,YCFA + Neo,YCFA + Pen,YCFA + Pen Crb Cip,YCFA + Van,YCFA + Van Amp Ery,Yeast Casitone
Otu227,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0274124162317965,1e-05,1e-05,1e-05,0.00307048839510334,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0248201202899774,1e-05,1e-05,0.084197432474341,1e-05,1e-05,0.18991430798803,0.0886445371934921,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10595964425445,1e-05,1e-05,0.00630476367014522,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.656415015371458,1e-05,0.175261768460329,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00868248825897767,1e-05,0.169470458107526,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0288793519417926,1e-05,1e-05,0.0130348228052729,1e-05,1e-05,1e-05,0.00896749098303129,1e-05,1e-05,0.0644241406518826,1e-05,0.995573348808777,1.00442665119122,1e-05,1e-05,1e-05,1e-05,0.00568693787591295,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.549823750856149,0.0577932320924314
Otu229,1e-05,0.0212012981067395,1e-05,1e-05,0.033217383832436,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00457989651331211,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.205676989892159,1e-05,1e-05,0.0117145976940823,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0125582902079015,1e-05,0.0654481562114907,0.00585158285445919,1e-05,1e-05,0.0512705062871189,0.0188081903818322,1e-05,1e-05,1e-05,0.0644274266564064,1e-05,1e-05,1e-05,1e-05,1e-05,0.0871393145542632,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.505559416172256,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0191449012151882,1e-05,1e-05,1e-05,1e-05,0.529150836983075,1e-05,0.00891718740941222,0.00958673466322786,0.00333932350635833,0.0427085002163357,0.0230887028371192,0.965495432854488,1.03450456714551,1e-05,1e-05,1e-05,1e-05,0.00282751836166655,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0287345190833781
Otu23,0.00828446683929376,1e-05,1e-05,2.15588468786039,0.00134310255573196,0.00103282238975748,0.00244394407773815,0.00361975354750201,0.00826626411088199,0.0277038155280307,0.00147958611641152,0.0335419029813944,0.0496288497353274,0.0112372120437064,1e-05,0.0071414587754568,0.0100595033604043,0.00506100719502511,1e-05,0.0434932867162452,1e-05,0.00216643522365906,0.35612145064519,0.00339213614758242,1e-05,1.23063208848094,0.000868441199241854,0.00883278399411215,0.0229598792569454,0.0471118293981675,0.00249485084722097,1e-05,0.000443218486377778,1e-05,0.00656660577894421,0.0981182713229213,0.00572690059493363,0.0297010242946591,1e-05,1e-05,0.000473664819049651,0.0169056104898477,1e-05,0.000392364522519066,1e-05,0.00104707562663935,0.0213755327932014,1e-05,0.00406222759960665,1e-05,0.0026463127354949,0.000236601290653933,0.0766855775510729,0.025296768447247,0.0124383452427086,0.0253668958829467,0.044350675856404,1e-05,48.72300101507,0.114621796854033,0.55946392505871,3.24030479151773,0.0607807584434507,0.0131962096725965,0.00514647959588102,0.0211402023722792,1.06353632415675,0.0060670043029348,0.189781267234519,0.631831740161955,1e-05,1e-05,0.000900642981313139,0.0204497777236333,0.167361751285447,0.0297333095164037,0.00120236870037875,1e-05,0.00174548011337751,0.00111112279701908,0.32706640468044,0.00506597420293073,0.0223056810849484,1e-05,0.286000426255416,0.0162586098851763,1e-05,0.0348213938692765,1e-05,1e-05,0.0163166349026109,0.000200120607813249,0.00916899143306816,1e-05,0.0407895076446356,0.00152330594859449,0.0043754561724022,1e-05,0.119831249231497,1e-05,1e-05,0.00917272901587953,0.00655577290339903,1e-05,0.000236976912775094,0.00362637081289728,1e-05,0.0115759136772981,0.0328992358322174,0.00833987796372051,0.0134522528826674,0.0146745184712546,0.0163912658451184,0.0106977696543592,0.0173836984085768,0.00685054692864528,0.00387627390894416,0.00567089407925911,0.0695062656733093,0.0914891010881289,1.07752895334461,0.922471046655386,0.0100218369249637,0.0394599237358351,0.0190445114058066,0.000635251208792142,0.00623082690862809,0.0136254264414507,0.035739407048073,0.0180605564596828,1e-05,1e-05,0.00142250189785675,0.010601596695353,0.0291635645864718,1e-05,0.000580420318652357,1e-05,0.0371789963600236
Otu24,9.5912019978246,1.23093567306544,0.590693177844669,0.0105962032125846,0.0659344609235379,1.95204424822223,180.713920727158,10.01031483169,0.0743967555126024,0.317336228768537,0.883720931165684,0.274435147932864,1.19392670647356,2.61221440022323,0.102177831353152,0.0525873730815889,1.47708881210409,40.0316203560009,1e-05,1e-05,1e-05,1e-05,0.728433946071059,131.023081727634,1e-05,0.0457267872188147,0.0106581962173017,0.201319672448614,1.51960883096454,0.18752224062075,0.0979800954106588,0.0646644029834566,0.696259491928115,1e-05,0.765610432669666,0.0609713879013203,0.374853582479018,0.0583223080735786,0.0229902512870428,0.201652967368421,0.00581318871913393,1e-05,0.302318029342299,0.00481540727612517,1e-05,0.0128505389804387,1e-05,0.0589693997119652,0.0124637162751328,1e-05,0.0649552794406157,1e-05,0.052285887076879,0.8830916824114,0.0763265977771798,0.0443864098017713,2.42669989480565,1e-05,0.131741915803399,0.223797828773696,1e-05,0.715541219520971,0.35675844075643,0.0809771531670615,1.29876167174604,0.345932344302902,0.053294260502654,0.809742364544356,1e-05,0.0717994266820553,1e-05,0.744280269312354,0.254228244092836,2.66313233027126,1.30979428270681,1e-05,0.0221346273277331,1e-05,0.0471282028393357,0.00681828821714408,0.919878943309629,1.03622726815512,791.545200507474,0.492688890769588,1.82251198880885,1.09746175089836,7.41969332120328,736.431456776251,12.8083743450941,8.83843849208679,0.6007518870014,2.19324205646366,0.225058207495711,0.110453201271517,1e-05,0.458706151178636,102.392161914617,0.362469161795418,0.166042678401935,0.0303734772508402,0.0388052860932575,1.05069976028022,0.0965491467076805,189.107171299614,0.0319920459932755,0.0445056864118111,1e-05,0.00218567314322045,0.0237509060659604,1e-05,1e-05,0.00643204569115948,0.0787173491207041,1e-05,1e-05,0.0398251524701407,0.00475726945584813,0.00662835147860253,0.127160613527931,0.00572870662643323,0.927838550507257,1.07216144949274,0.00585694748230733,1.57639170835971,1.20088494033853,4.25678225759733,2.16851028776461,0.391942055725095,20.0304150423792,0.382460788553733,1e-05,1e-05,0.907819466331176,1e-05,0.397686994979461,1e-05,0.0427402590994496,1e-05,0.0427771878848935
Otu25,0.856939651919962,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2.35471634827219,0.022801513973144,0.0891539898150915,0.00340105306896485,0.0257003835528612,22.0956546083265,23.9767223710727,0.803777489862594,1e-05,0.0545049072985605,1e-05,0.783715673455715,1e-05,1e-05,1e-05,1e-05,1e-05,1.27421670695802,1e-05,1e-05,1e-05,1e-05,1e-05,0.0120430653386856,0.145337065291491,0.00203760981073959,0.0933800176208553,1e-05,1e-05,0.092149046544898,0.106504801298785,0.0043059956459965,1e-05,0.0293973412921097,0.019430054729991,2.03843288465329,0.00270572807219133,0.0841611913914162,0.0866470362360885,8.8442826734623,0.314775871487363,0.0070032346332689,0.0140237357118884,0.127741973896599,0.00489477552605134,0.293789049048362,0.21321101468604,0.0214435671188702,0.120618247630979,1e-05,1e-05,0.047587136380337,1e-05,0.109189755415164,1e-05,0.0182235379215492,1e-05,0.00110905910801181,1e-05,0.0182934078900696,0.047067511914838,1e-05,0.363090268135084,0.0669095117769614,0.125461040122676,0.00621079342728456,1e-05,0.217442728535339,0.140964699568938,1e-05,0.109869235647498,0.096294017856576,0.298827857436084,7.09522321163655,1e-05,0.0064091238309693,1e-05,1e-05,1e-05,1e-05,0.0205822940143308,1e-05,1e-05,1e-05,0.0041400680895505,1e-05,1.55156308805631,0.281282607245895,0.0543680049155902,0.00335254985120691,1e-05,1e-05,1e-05,1e-05,1e-05,0.00904166292393375,0.00916169894910204,0.00980509269146247,1e-05,8.6111340950046,6.03614773874314,4.75896645714932,0.129400701178282,0.0278298389659437,3.07198555630019,0.196579879791149,2.58199681694729,8.46048585607626,0.134264073843159,8.25441244799278,7.02981041265117,1.03900568241743,0.103004852201571,0.973561191186652,1.02643880881335,0.0658191771184147,2.69892518901313,11.0996571488064,16.357398327701,20.7986359956252,20.6187519126262,0.0821524470090565,1e-05,1e-05,1e-05,0.00980950900725084,1e-05,0.0670368758794083,1e-05,0.0160102094834184,1e-05,0.352528940599363
Otu262,1e-05,1e-05,1e-05,1e-05,1e-05,0.248582242254049,1e-05,1e-05,0.053054529365363,0.222260756907343,1e-05,1e-05,0.00297134180632826,1e-05,1e-05,1e-05,0.00864695035830972,0.0609047852312067,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0209018571551327,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.316370345068422,0.0114002817874493,1e-05,1e-05,1e-05,1e-05,1e-05,0.514471599744915,1e-05,1e-05,1e-05,1e-05,0.00569457826768912,1e-05,1e-05,1e-05,0.012202363573168,1e-05,1e-05,1e-05,0.0626987659246969,1e-05,1e-05,0.0636037520757437,1e-05,1e-05,0.0848012681806067,1e-05,0.0547583089434659,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.178907158251983,1e-05,1e-05,0.00840212924692923,0.0133713888777842,0.327996456795302,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.196356398271155,1e-05,1e-05,1e-05,1e-05,0.00542157404246006,0.023402124271993,1e-05,0.0465181949426326,1e-05,1e-05,0.0735905020704651,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0186312218605921,1e-05,1e-05,0.0126139261757688,0.0171525666299555,0.257476560749461,1e-05,1e-05,1e-05,1e-05,0.020781291423756,0.0224692068241325,0.955695516518226,1.04430448348177,1e-05,1e-05,1e-05,1e-05,0.00825495853736472,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.155981304754382,0.2598039932333,1e-05,1e-05,0.0279635394344641
Otu27,1e-05,1e-05,1e-05,0.00057851572831336,0.000899947885031768,0.00276817677491247,1e-05,0.000808473767325327,0.00295403876522716,0.013612854354219,1e-05,0.01248600137678,0.00426013704918241,0.000221456200295533,1e-05,1e-05,0.000962912191098163,0.0045215139646689,0.0190376049401074,1e-05,1e-05,0.00290324635191803,1e-05,1e-05,1e-05,1e-05,1e-05,0.00760939737887113,1e-05,1e-05,0.000668671423144638,0.00706090161492821,1e-05,0.0136100267863271,0.000733327344386053,1e-05,0.00255821223092873,0.0270656536845444,1e-05,0.0132114582111987,1e-05,0.018879382839605,1e-05,1e-05,1e-05,0.000350797298255776,0.0143227078576923,0.00321952349706287,0.00102071313947189,1e-05,1e-05,0.000317070100434368,0.0827841836969612,1e-05,0.00138905531905692,0.00696404469892796,0.0755313106566863,0.045922473454979,0.0143852979867136,0.0628384149515947,0.0954856638832539,1e-05,0.0460383565627858,0.0795792610262381,0.00021552539900556,0.0967943330969279,1e-05,0.00508150668353957,1e-05,1e-05,0.00650132130867602,0.00406351061254775,1e-05,1e-05,0.0113766224634511,0.0199228487058457,1e-05,0.0133444256263609,0.00116956157197023,0.000744509499233997,0.127838279195843,1e-05,0.00373648877945374,0.0268990945867248,1e-05,0.0272352649417509,0.0644460361633861,0.00599968986933538,1e-05,0.0294236528602319,0.0655979143607739,1e-05,0.0767962060384805,0.00904553917514214,0.0888259803272306,1e-05,0.000651506884662548,1e-05,1e-05,1e-05,0.00423726648050446,0.000682911206228407,0.000878541096356898,0.00178040900373094,1e-05,0.0121492760529716,1e-05,0.000477320513749078,0.0137451960781619,0.000698518469684454,0.0117178129270202,0.000702334510373799,0.000477521404431778,0.0358402831336692,0.00157938620093221,0.00314067633592658,0.000519460631099313,0.000995183382399453,0.0318199102464707,0.000938302187999343,1.00379094460613,0.996209055393872,0.00127907559734074,0.00134898883543719,1e-05,1e-05,0.0037536471846495,1e-05,0.0239472433790988,1e-05,0.0729953838901764,0.0734905624709964,0.000953149533493509,0.00109286396785906,0.0629657352812333,0.0361642576304253,0.00233346903840557,0.121463622677113,0.0284150701919594
Otu28,1e-05,1e-05,1e-05,0.00119777086011471,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00411041958024108,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00390882624542576,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00211330547323236,0.00141060709738848,1e-05,1e-05,0.0591027849121991,1e-05,1e-05,0.00703341529203351,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00549915923826347,0.00457673717900008,1e-05,0.00244396314217698,1e-05,0.000526042796517109,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000726445298609285,1e-05,0.222141305274236,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00954002665010686,0.018728070314698,0.0353667569669609,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000247063551742343,0.0134237436827102,0.000723113501753205,0.00093310772467138,1e-05,0.000988670135169818,0.0296817836783286,1e-05,1e-05,0.000268875493118199,0.000187313467201141,0.0266516958559594,1e-05,1.06506248112138,0.934937518878617,0.000331028052349838,1e-05,1e-05,1e-05,0.00341000018061716,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0237742300850287
Otu29,36.0330159382794,0.0923893349608961,15.8086570877568,0.199395724766378,1.0753011663341,1.86049755475532,92.620837144467,32.6583482771025,0.381810730300531,1.81989318782648,107.385940081708,0.688563555902767,8.79478553941952,12.1515472271696,5.51187603173072,0.0659714123307237,5.44844206075196,0.0519473375226951,0.874886506754297,1e-05,5.7340181521195,0.400262175898855,1.82765608532648,1e-05,18.0176780821331,0.0168719809550623,0.909215705181685,1.01023058145824,0.113624419029952,60.0276067385539,0.933401421808704,0.0811221732966777,0.20016902851967,0.26060764185285,0.0674011463790466,0.133856182346363,0.029391109980675,1e-05,0.298028956441885,1e-05,0.0291708254261944,5.72626097335282,57.6476941593373,1e-05,1.41971594488289,0.290180452251047,8.22762624572569,4.84554143464002,1e-05,0.0313102763264126,1e-05,0.291423583416048,0.459152364780104,17.5697736820075,9.36778813414346,0.0719006668259919,0.0284515937155869,0.422079904577711,0.129856271482065,2.16583762190417,0.203153275531046,0.0863128828536029,1e-05,1e-05,0.111426987297911,0.488222732675289,0.0381977815727832,0.233524208817071,1.94795841314102,0.0900731355301295,14.3410937842548,0.186741484349284,0.0693330444931643,0.157425903294196,1.08298568616357,1e-05,0.43503392171148,0.73590294310353,0.263365315260801,0.0684289139394809,7.02889571633226,0.0519983200299726,0.31480710490929,1e-05,0.084680016602052,4.00517033614322,0.211547346987816,0.0153177756688102,1.8213999050097,1.75784002410874,0.251216519121046,0.101677146812251,1e-05,2.00918818019075,1e-05,143.801638847266,2.94164985048155,2.27360686878931,0.624906856500895,1187.88741457463,23.3185052372476,0.627673282978803,0.474394184598645,10.657048005492,205.958579521005,25.5714459634503,0.0880703654472046,6.66019638974554,14.6654737265799,1.30008672958662,0.0207115509030542,6.76994883511897,0.438896630892444,11.2000446186233,6.89527120912427,0.549571796585438,6.17692609983674,11.963690543774,0.850796407394964,0.495883865139252,0.742814567241159,1.25718543275884,0.0808236240343721,40.4075128504837,127.79155324818,0.596613303046599,12.6093310634951,0.0726132490102833,0.183418731612575,1e-05,7.42794130457334,0.0675462083407386,0.065703984434708,0.0376674984408174,0.399122012558438,0.664781544257987,0.545117393991215,0.136145026692092,0.447203598971171
Otu3,1.03730810731739,9.36679527230706,100.577559959176,10.8076681823899,12.2868153170326,40.2302488578536,1.05750115415084,0.974298331038907,17.8710299802964,122.823263177505,5.82164103787214,128.565986270862,0.266044663018094,0.198188381790584,40.4074743962996,1.96356975121364,0.607748123314766,33.7611337875051,102.127440933373,4.3823014872857,116.128273661798,83.485946871492,10.5156492544726,2.14100339737947,93.5416101614286,3.28375076885886,6.78765401218287,85.6052339293458,1.50865936580869,0.61603083903829,10.5322045157936,128.346347732909,2.32453668809714,129.857172239826,3.21240905086927,0.810358962969613,91.8112509420056,124.738522384053,3.35822369559896,115.350586746421,6.44804603022139,13.5790199008044,3.18926213416009,3.17363013451739,1.47076379752095,2.75143395380129,35.9773989721549,22.2110509862309,1.58300112864201,6.5338154030491,8.81791456176336,3.29463730780397,21.3665725885585,0.999790255605649,0.536797907046443,0.715530395778395,123.782251839871,106.9703072713,44.2709179348392,122.413030394195,103.368386075327,1.10973688676969,112.857690479696,125.654497317612,1.4794827505039,125.440930035209,0.635920554790526,52.076550511887,75.8952878426808,115.828231064967,120.79469263101,80.9136441582273,1.66777739164187,1.57348461756353,84.793294736109,128.628335451102,9.13644144682359,126.405830975734,5.01870602161216,7.34050150657395,1.20721301269196,1.55342878472653,20.5083387164279,107.165339122556,35.4075680037218,123.64127239345,115.326315449854,26.4855861431424,0.494167013317962,72.8922821394298,125.736411030413,1.06365865065925,124.381030869303,29.7128736782537,116.755738845112,65.2471158154505,21.0918408713677,120.450272229674,14.8165394040372,1.94571306828159,72.5879394441328,34.9697842488922,28.2251700743534,63.2630837841414,1.80212990103775,128.440934962401,0.43656215437501,2.35641130329099,2.92030649457256,12.3427059494223,15.4068552855483,3.05610728606738,1.46051544700271,84.1412551496099,5.06701697992117,4.85237777981995,1.89650836589254,1.8033257211766,3.31026652436927,2.01182258637457,0.870985415688576,1.12901458431142,0.634943292981757,0.60156924979833,0.257309335071579,0.738049931092577,0.335867709434953,1.12409233375942,81.7672185549604,0.799342121020843,82.2141947087983,115.619093615209,1.79567167329686,1.52124062547355,102.47679285216,126.074728944122,11.8712599645423,121.920412671911,1.2637595614214
Otu30,1.06825959663049,1e-05,1e-05,1e-05,0.0205769634813026,1e-05,1e-05,2.4031075689271,0.0506572231615549,1e-05,1e-05,1e-05,22.4034722090086,25.4441435059238,0.89286035401336,1e-05,0.0605457000722643,1e-05,1e-05,1e-05,1e-05,0.0165954037878909,1e-05,1e-05,2.12315770423995,1e-05,0.0266098560622865,0.0483294318679798,1e-05,1e-05,0.0152889158182223,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0143496907241891,0.327247839355066,0.0326554561233254,0.0431669853000845,1.69826469076829,1e-05,0.0623258651286456,0.124323109584346,6.05843967933534,0.239242805296153,0.00388970245668862,0.0934679394998753,0.0608141354723754,0.00362484316379088,0.391619717118594,0.232535041339547,0.0317602175071888,0.106800752643932,1e-05,1e-05,0.0176204102797543,1e-05,0.222367353723748,1e-05,0.0607297718282401,1e-05,1e-05,1e-05,0.0184735190463884,0.0290466757009763,2.05950633997632,0.17925851339298,1e-05,0.185821225586477,1e-05,1e-05,0.278702263365033,0.0854115562722069,0.0184208545603366,0.183069106573585,0.109640466119145,0.336202756162299,8.19476431567229,1e-05,0.0142388973187417,1e-05,0.0842627149639925,1e-05,1e-05,1e-05,1e-05,0.0672760545873325,0.0624946321291526,1e-05,1e-05,1.2409367189236,0.156228615164568,0.080690167593259,1e-05,1.13120128698892,1e-05,1e-05,0.0484417370605911,0.0936870180057475,0.0251093818281507,0.122125108556461,0.00181529893576425,0.0833365622024112,9.46472647277968,6.78016756719267,5.64219106313075,0.151727892433958,0.0309142271146647,3.55296733111174,0.191071018243749,1.55700124194697,9.79313931895617,0.138096847576114,9.18706698670152,7.99613346043142,1.22691395239125,0.135874826154679,0.975765281203857,1.02423471879614,0.0548354499758964,2.80372984578647,12.0984304891441,18.8174940701142,21.4691247689418,22.1070594700714,1e-05,1e-05,1e-05,0.235246696333508,1e-05,1e-05,0.0744665899263617,0.0826881890570155,1e-05,1e-05,0.382699817225319
Otu31,2.27734286856218,0.00646210474698333,0.507942424910945,0.0195252242493239,0.012149494582752,0.0840847407979092,0.00368458898966291,0.0109145738545398,0.0149550651372301,0.0278449289125322,10.080460557186,0.0393315457585069,3.49701947885187,1.69715726832645,0.77822085192961,0.0602938125457363,4.28063577242805,0.00254339308296184,1e-05,0.00136608831412688,0.0211881665289109,0.6957017526321,0.626386961679248,0.0230135477591378,0.18571860207712,0.00660855115251617,0.00261859418964907,0.155995190247533,0.00494503472508874,0.0095983378993801,0.0203112257149342,0.0317745754492169,6.07829842450514,1e-05,1e-05,1e-05,0.0230242855600476,0.0214936637402788,2.12569472081013,0.0247718881277138,0.00785527873675352,0.131685842848351,0.891312059476031,0.0011830892636022,0.0156739810237569,1e-05,0.257812945870349,0.0543303450360731,0.00459328403522674,1e-05,0.00398968816726498,0.00535064520353309,0.122037295470325,0.223745466471057,0.00156271271876938,0.0143020646153884,0.00278603640172509,0.0413309001367448,0.00231196059433989,0.00785492996770681,0.0358077079108716,1e-05,0.0119524605676862,0.0198951397079151,0.00824398095539135,0.0159359122840967,0.00737624693536188,0.00457343059901761,1e-05,0.0176402796211011,0.0146282115024363,4.95553200717096,1e-05,1e-05,0.274262335647903,1e-05,0.0217528765013198,1e-05,0.0894729193864654,1e-05,1.33547523133892,1.15837960283528,0.00560482457305901,0.181571849547049,0.0580442444726491,1e-05,0.352157297756229,0.0194993100714777,1e-05,0.0132408597199879,1e-05,1.26687998152617,0.020735313783364,0.0135685300392677,1e-05,0.178133207029831,0.230881517484525,1e-05,0.00291391033068629,0.00186560205467451,0.233583124028035,0.00153657527259292,0.00197674970377801,0.0400598558829297,0.347629531795215,1e-05,0.173342894415293,0.00134248583827397,0.0291765995648794,0.0110018453164073,1e-05,0.0142225057767068,0.0171910509124269,0.12902712346473,0.0004442096132142,0.0108717492293144,0.00058440274046825,0.00142494489926578,0.132127100238849,0.0035186905880543,0.980740587066184,1.01925941293382,0.00215847527108098,2.33412599760825,1.84352613885733,0.468330179693245,1.13027798734808,0.00353706788232818,0.62862539036899,1e-05,1e-05,0.0198427754645648,1e-05,1e-05,1e-05,0.0325483626683998,0.0271270199608387,0.0199973859497827,0.0700656992741232
